"cd_tuss"|"ds_medicamento"|"ds_apresentacao"|"ds_laboratorio"|"dt_inicio_vigencia"|"dt_final_vigencia"|"dt_final_implantacao"|"registro_anvisa"
"90423429"|"OTEZLA"|"30 MG COM REV CT BL AL PLAS TRANS X 56"|"CELGENE BRASIL PRODUTOS FARMACÊUTICOS LTDA."|"3/1/2019"|""|"5/31/2019"|"1961400030017"
"90423437"|"OTEZLA"|"10 MG COM REV CT BL AL PLAS TRANS X 4 + 20 MG COM REV CT BL AL PLAS TRANS X 4 + 30 MG COM REV CT BL AL PLAS TRANS X 19"|"CELGENE BRASIL PRODUTOS FARMACÊUTICOS LTDA."|"3/1/2019"|""|"5/31/2019"|"1961400030025"
"90162536"|"EMEND"|"80MG CAP GEL DURA CT BL AL AL X 2 + 125 MG CAP GEL DURA CT BL AL AL X 1"|"MERCK SHARP & DOHME FARMACEUTICA LTDA"|"10/10/2012"|""|"8/31/2014"|"1002901130038"
"90026136"|"ENCRISE"|"20 U/ML SOL INJ CT 10 AMP VD INC X 1 ML "|"BIOLAB SANUS FARMACÊUTICA LTDA"|"10/10/2012"|""|"8/31/2014"|"1097401900035"
"90216458"|"ARISTAB"|"10 MG COM CT BL AL/AL X 10"|"ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A"|"10/10/2012"|""|"8/31/2014"|"1057304250022"
"90216466"|"ARISTAB"|"10 MG COM CT BL AL/AL X 30"|"ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A"|"10/10/2012"|""|"8/31/2014"|"1057304250030"
"90216474"|"ARISTAB"|"15 MG COM CT BL AL/AL X 10"|"ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A"|"10/10/2012"|""|"8/31/2014"|"1057304250065"
"90216482"|"ARISTAB"|"15 MG COM CT BL AL/AL X 30"|"ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A"|"10/10/2012"|""|"8/31/2014"|"1057304250073"
"90216490"|"ARISTAB"|"20 MG COM CT BL AL/AL X 30"|"ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A"|"10/10/2012"|""|"8/31/2014"|"1057304250111"
"90216504"|"ARISTAB"|"30 MG COM CT BL AL/AL X 30"|"ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A"|"10/10/2012"|""|"8/31/2014"|"1057304250154"
"90263782"|"ARIPIPRAZOL"|"10MG COM CT BL AL/AL X 10"|"ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A"|"12/1/2013"|""|"8/31/2014"|"1057304260028"
"90263790"|"ARIPIPRAZOL"|"15MG COM CT BL AL/AL X 10"|"ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A"|"12/1/2013"|""|"8/31/2014"|"1057304260060"
"90263804"|"ARIPIPRAZOL"|"20MG COM CT BL AL/AL X 10"|"ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A"|"12/1/2013"|""|"8/31/2014"|"1057304260109"
"90263812"|"ARIPIPRAZOL"|"30MG COM CT BL AL/AL X 10"|"ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A"|"12/1/2013"|""|"8/31/2014"|"1057304260141"
"90397525"|"ARIPIPRAZOL"|"10 MG COM CT BL AL X AL X 10"|"BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A"|"3/1/2019"|""|"5/31/2019"|"1558405520017"
"90397533"|"ARIPIPRAZOL"|"10 MG COM CT BL AL X AL X 30"|"BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A"|"3/1/2019"|""|"5/31/2019"|"1558405520033"
"90397541"|"ARIPIPRAZOL"|"15 MG COM CT BL AL X AL X 10"|"BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A"|"3/1/2019"|""|"5/31/2019"|"1558405520051"
"90397550"|"ARIPIPRAZOL"|"15 MG COM CT BL AL X AL X 30"|"BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A"|"3/1/2019"|""|"5/31/2019"|"1558405520025"
"90034899"|"ABILIFY"|"15 MG COM CT BL AL/AL X 30"|"BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA"|"1/1/2016"|""|"3/31/2016"|"1018002790082"
"90034872"|"ABILIFY"|"10 MG COM CT BL AL/AL X 10"|"BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA"|"1/1/2016"|""|"3/31/2016"|"1018002790058"
"90376471"|"SENSAZ"|"10 MG COM CT BL AL X AL X 10"|"CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA."|"1/1/2018"|""|"3/31/2018"|"1029804540016"
"90376480"|"SENSAZ"|"15 MG COM CT BL AL X AL X 30"|"CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA."|"1/1/2018"|""|"3/31/2018"|"1029804540024"
"90376498"|"SENSAZ"|"10 MG COM CT BL AL X AL X 30"|"CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA."|"1/1/2018"|""|"3/31/2018"|"1029804540032"
"90376501"|"SENSAZ"|"10 MG COM CT BL AL X AL X 500"|"CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA."|"1/1/2018"|""|"3/31/2018"|"1029804540040"
"90376510"|"SENSAZ"|"15 MG COM CT BL AL X AL X 10"|"CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA."|"1/1/2018"|""|"3/31/2018"|"1029804540059"
"90376528"|"SENSAZ"|"15 MG COM CT BL AL X AL X 500"|"CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA."|"1/1/2018"|""|"3/31/2018"|"1029804540067"
"90350561"|"CONFILIFY"|"10 MG COM CT BL AL/AL X 30"|"SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA"|"10/1/2016"|""|"12/31/2016"|"1004705900027"
"90350570"|"CONFILIFY"|"15 MG COM CT BL AL/AL X 30"|"SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA"|"10/1/2016"|""|"12/31/2016"|"1004705900019"
"90350588"|"CONFILIFY"|"20 MG COM CT BL AL/AL X 30"|"SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA"|"10/1/2016"|""|"12/31/2016"|"1004705900035"
"90350596"|"CONFILIFY"|"30 MG COM CT BL AL/AL X 30"|"SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA"|"10/1/2016"|""|"12/31/2016"|"1004705900043"
"90350600"|"CONFILIFY"|"10 MG COM CT BL AL/AL X 10"|"SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA"|"10/1/2016"|""|"12/31/2016"|"1004705900061"
"90350618"|"CONFILIFY"|"15 MG COM CT BL AL/AL X 10"|"SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA"|"10/1/2016"|""|"12/31/2016"|"1004705900051"
"90350626"|"CONFILIFY"|"20 MG COM CT BL AL/AL X 10"|"SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA"|"10/1/2016"|""|"12/31/2016"|"1004705900078"
"90350634"|"CONFILIFY"|"30 MG COM CT BL AL/AL X 10"|"SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA"|"10/1/2016"|""|"12/31/2016"|"1004705900086"
"90358082"|"ARIPIPRAZOL"|"15 MG COM CT BL AL/AL X 30"|"SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA"|"4/10/2017"|""|"7/9/2017"|"1004705870012"
"90358074"|"ARIPIPRAZOL"|"10 MG COM CT BL AL/AL X 30"|"SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA"|"4/10/2017"|""|"7/9/2017"|"1004705870020"
"90358090"|"ARIPIPRAZOL"|"20 MG COM CT BL AL/AL X 30"|"SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA"|"4/10/2017"|""|"7/9/2017"|"1004705870039"
"90380622"|"ARIPIPRAZOL"|"30 MG COM CT BL AL/AL X 30"|"SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA"|"1/1/2018"|""|"3/31/2018"|"1004705870047"
"90268466"|"ARIPIPRAZOL"|"10 MG COM CT BL AL/AL X10 "|"BIOSINTÉTICA FARMACÊUTICA LTDA"|"12/1/2013"|""|"8/31/2014"|"1121304360011"
"90268474"|"ARIPIPRAZOL"|"15 MG COM CT BL AL/AL X 10"|"BIOSINTÉTICA FARMACÊUTICA LTDA"|"12/1/2013"|""|"8/31/2014"|"1121304360028"
"90268482"|"ARIPIPRAZOL"|"20 MG COM CT BL AL/AL X 10 "|"BIOSINTÉTICA FARMACÊUTICA LTDA"|"12/1/2013"|""|"8/31/2014"|"1121304360036"
"90268490"|"ARIPIPRAZOL"|"30 MG COM CT BL AL/AL X 10"|"BIOSINTÉTICA FARMACÊUTICA LTDA"|"12/1/2013"|""|"8/31/2014"|"1121304360044"
"90413768"|"TOARIP"|"10 MG COM CT BL AL/AL X 10"|"TORRENT DO BRASIL LTDA"|"3/1/2019"|""|"5/31/2019"|"1052500760010"
"90413776"|"TOARIP"|"10 MG COM CT BL AL/AL X 30"|"TORRENT DO BRASIL LTDA"|"3/1/2019"|""|"5/31/2019"|"1052500760071"
"90413784"|"TOARIP"|"15 MG COM CT BL AL/AL X 10"|"TORRENT DO BRASIL LTDA"|"3/1/2019"|""|"5/31/2019"|"1052500760029"
"90413792"|"TOARIP"|"15 MG COM CT BL AL/AL X 30"|"TORRENT DO BRASIL LTDA"|"3/1/2019"|""|"5/31/2019"|"1052500760053"
"90413806"|"TOARIP"|"20 MG COM CT BL AL/AL X 10"|"TORRENT DO BRASIL LTDA"|"3/1/2019"|""|"5/31/2019"|"1052500760037"
"90413814"|"TOARIP"|"20 MG COM CT BL AL/AL X 30"|"TORRENT DO BRASIL LTDA"|"3/1/2019"|""|"5/31/2019"|"1052500760061"
"90413822"|"TOARIP"|"30 MG COM CT BL AL/AL X 10"|"TORRENT DO BRASIL LTDA"|"3/1/2019"|""|"5/31/2019"|"1052500760088"
"90413830"|"TOARIP"|"30 MG COM CT BL AL/AL X 30"|"TORRENT DO BRASIL LTDA"|"3/1/2019"|""|"5/31/2019"|"1052500760045"
"90387520"|"ARIPIPRAZOL"|"10 MG COM CT BL AL X AL X 10"|"ZYDUS NIKKHO FARMACÊUTICA LTDA"|"1/1/2018"|""|"3/31/2018"|"1565100570013"
"90387538"|"ARIPIPRAZOL"|"10 MG COM CT BL AL X AL X 30"|"ZYDUS NIKKHO FARMACÊUTICA LTDA"|"1/1/2018"|""|"3/31/2018"|"1565100570031"
"90387546"|"ARIPIPRAZOL"|"15 MG COM CT BL AL X AL X 30"|"ZYDUS NIKKHO FARMACÊUTICA LTDA"|"1/1/2018"|""|"3/31/2018"|"1565100570021"
"90387570"|"ARIPIPRAZOL"|"15 MG COM CT BL AL X AL X 10"|"ZYDUS NIKKHO FARMACÊUTICA LTDA"|"1/1/2018"|""|"3/31/2018"|"1565100570056"
"90387627"|"KAVIUM"|"10 MG COM CT BL AL X AL X 30"|"ZYDUS NIKKHO FARMACÊUTICA LTDA"|"1/1/2018"|""|"3/31/2018"|"1565100590030"
"90387635"|"KAVIUM"|"10 MG COM CT BL AL X AL X 10"|"ZYDUS NIKKHO FARMACÊUTICA LTDA"|"1/1/2018"|""|"3/31/2018"|"1565100590014"
"90387643"|"KAVIUM"|"15 MG COM CT BL AL X AL X 10"|"ZYDUS NIKKHO FARMACÊUTICA LTDA"|"1/1/2018"|""|"3/31/2018"|"1565100590057"
"90387651"|"KAVIUM"|"15 MG COM CT BL AL X AL X 30"|"ZYDUS NIKKHO FARMACÊUTICA LTDA"|"1/1/2018"|""|"3/31/2018"|"1565100590022"
"90344332"|"ARIPIPRAZOL"|"10 MG COM CT BL AL/AL X 10"|"UNICHEM FARMACÊUTICA DO BRASIL LTDA"|"6/1/2016"|""|"8/31/2016"|"1564900070017"
"90344340"|"ARIPIPRAZOL"|"15 MG COM CT BL AL/AL X 10"|"UNICHEM FARMACÊUTICA DO BRASIL LTDA"|"6/1/2016"|""|"8/31/2016"|"1564900070025"
"90344359"|"ARIPIPRAZOL"|"15 MG COM CT BL AL/AL X 30"|"UNICHEM FARMACÊUTICA DO BRASIL LTDA"|"6/1/2016"|""|"8/31/2016"|"1564900070051"
"90344367"|"ARIPIPRAZOL"|"20 MG COM CT BL AL/AL X 10"|"UNICHEM FARMACÊUTICA DO BRASIL LTDA"|"6/1/2016"|""|"8/31/2016"|"1564900070033"
"90344375"|"ARIPIPRAZOL"|"20 MG COM CT BL AL/AL X 30"|"UNICHEM FARMACÊUTICA DO BRASIL LTDA"|"6/1/2016"|""|"8/31/2016"|"1564900070068"
"90344383"|"ARIPIPRAZOL"|"30 MG COM CT BL AL/AL X 30"|"UNICHEM FARMACÊUTICA DO BRASIL LTDA"|"6/1/2016"|""|"8/31/2016"|"1564900070041"
"90358066"|"ARIPIPRAZOL"|"10 MG COM CT BL AL/AL X 30"|"UNICHEM FARMACÊUTICA DO BRASIL LTDA"|"4/10/2017"|""|"7/9/2017"|"1564900070076"
"90358104"|"ARIPIPRAZOL"|"30 MG COM CT BL AL/AL X 10"|"UNICHEM FARMACÊUTICA DO BRASIL LTDA"|"4/10/2017"|""|"7/9/2017"|"1564900070084"
"90417283"|"AIPRI"|"10 MG COM CT BL AL X AL X 10"|"COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A."|"3/1/2019"|""|"5/31/2019"|"1781708520010"
"90417291"|"AIPRI"|"10 MG COM CT BL AL X AL X 30"|"COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A."|"3/1/2019"|""|"5/31/2019"|"1781708520037"
"90417305"|"AIPRI"|"15 MG COM CT BL AL X AL X 10"|"COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A."|"3/1/2019"|""|"5/31/2019"|"1781708520053"
"90417313"|"AIPRI"|"15 MG COM CT BL AL X AL X 30"|"COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A."|"3/1/2019"|""|"5/31/2019"|"1781708520029"
"90439147"|"SPECTRILA"|"10.000 U PO LIOF SOL INJ CT 1 FR VD TRANS"|"LABORATÓRIOS BAGÓ DO BRASIL S/A"|"10/1/2019"|""|"12/31/2019"|"1562600310016"
"90439155"|"SPECTRILA"|"10.000 U PO LIOF SOL INJ CT 5 FR VD TRANS"|"LABORATÓRIOS BAGÓ DO BRASIL S/A"|"10/1/2019"|""|"12/31/2019"|"1562600310024"
"90269349"|"TARGIFOR"|"1500 MG COM EFEV CT 5 STR AL/AL X 4"|"SANOFI-AVENTIS FARMACÊUTICA LTDA"|"1/1/2016"|""|"3/31/2016"|"1130002380017"
"90389298"|"FORVITAL"|"1 G COM REV CT FRAS PLAS OPC X 30"|"COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A."|"1/1/2018"|""|"3/31/2018"|"1781708280133"
"90389301"|"FORVITAL"|"1 G COM REV CT BL AL PLAS TRANS X 15"|"COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A."|"1/1/2018"|""|"3/31/2018"|"1781708280036"
"90389310"|"FORVITAL"|"1 G COM REV CT BL AL PLAS TRANS X 30"|"COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A."|"1/1/2018"|""|"3/31/2018"|"1781708280044"
"90387619"|"REFORGAN"|"250 MG COM REV CT BL AL PLAS INC X 30"|"ZYDUS NIKKHO FARMACÊUTICA LTDA"|"1/1/2018"|""|"3/31/2018"|"1565100390023"
"90324927"|"REFORGAN"|"250 MG COM REV CT BL AL PLAS INC X 20"|"ZYDUS NIKKHO FARMACÊUTICA LTDA"|"1/1/2016"|""|"3/31/2016"|"1565100390015"
"90026519"|"HEPA-MERZ"|"0,5 G/ML SOL INJ CT 5 AMP VD AMB X 10 ML"|"BIOLAB SANUS FARMACÊUTICA LTDA"|"1/1/2016"|""|"3/31/2016"|"1097401620040"
"90026527"|"HEPA-MERZ"|"0,6 G/G GRAN CT 10 ENV AL POLIET X 5 G"|"BIOLAB SANUS FARMACÊUTICA LTDA"|"1/1/2016"|""|"3/31/2016"|"1097401620024"
"90018036"|"ATENOLOL"|"25 MG COM CT BL AL PLAS INC X 28"|"AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA"|"10/10/2012"|""|"8/31/2014"|"1516700320028"
"90018052"|"ATENOLOL"|"50 MG COM CT BL AL PLAS INC X 28"|"AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA"|"10/10/2012"|""|"8/31/2014"|"1516700320044"
"90278909"|"ATENOLOL"|"25 MG COM CT BL AL PLAS INC X 30"|"AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA"|"12/1/2013"|""|"8/31/2014"|"1516700320079"
"90278925"|"ATENOLOL"|"50 MG COM CT BL AL PLAS INC X 30"|"AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA"|"12/1/2013"|""|"8/31/2014"|"1516700320095"
"90015525"|"ATENOL"|"100 MG COM CT BL PLAS INC X 28"|"ASTRAZENECA DO BRASIL LTDA"|"10/10/2012"|""|"8/31/2014"|"1161800030056"
"90015533"|"ATENOL"|"25MG COM CT BL AL PLAS INC X 28"|"ASTRAZENECA DO BRASIL LTDA"|"10/10/2012"|""|"8/31/2014"|"1161800030080"
"90298659"|"ATENOL"|"50 MG COM CT BL AL PLAS IN X 28"|"ASTRAZENECA DO BRASIL LTDA"|"1/1/2016"|""|"3/31/2016"|"1161800030031"
"90298713"|"ATENOL"|"25 MG COM CT BL AL PLAS INC X 30"|"ASTRAZENECA DO BRASIL LTDA"|"1/1/2016"|""|"3/31/2016"|"1161800030102"
"90298721"|"ATENOL"|"25 MG COM CT BL AL PLAS INC X 60"|"ASTRAZENECA DO BRASIL LTDA"|"1/1/2016"|""|"3/31/2016"|"1161800030110"
"90298730"|"ATENOL"|"50 MG COM CT BL AL PLAS INC X 30"|"ASTRAZENECA DO BRASIL LTDA"|"1/1/2016"|""|"3/31/2016"|"1161800030129"
"90298748"|"ATENOL"|"50 MG COM CT BL AL PLAS INC X 60"|"ASTRAZENECA DO BRASIL LTDA"|"1/1/2016"|""|"3/31/2016"|"1161800030137"
"90298756"|"ATENOL"|"100 MG COM CT BL AL PLAS INC X 30"|"ASTRAZENECA DO BRASIL LTDA"|"1/1/2016"|""|"3/31/2016"|"1161800030145"
"90298764"|"ATENOL"|"100 MG COM CT BL AL PLAS INC X 60"|"ASTRAZENECA DO BRASIL LTDA"|"1/1/2016"|""|"3/31/2016"|"1161800030153"
"90024958"|"ABLOK"|"100 MG COM CT 3 BL AL PLAS INC X 10"|"BIOLAB SANUS FARMACÊUTICA LTDA"|"10/10/2012"|""|"8/31/2014"|"1097401000085"
"90024966"|"ABLOK"|"25 MG COM CT 3 BL AL PLAS INC X 10"|"BIOLAB SANUS FARMACÊUTICA LTDA"|"10/10/2012"|""|"8/31/2014"|"1097401000026"
"90024974"|"ABLOK"|"50 MG COM CT 3 BL AL PLAS INC X 10"|"BIOLAB SANUS FARMACÊUTICA LTDA"|"10/10/2012"|""|"8/31/2014"|"1097401000050"
"90299787"|"ABLOK"|"25 MG COM CT BL AL PLAS INC X 90 "|"BIOLAB SANUS FARMACÊUTICA LTDA"|"1/1/2016"|""|"3/31/2016"|"1097401000107"
"90299795"|"ABLOK"|"50 MG COM CT BL AL PLAS INC X 90 "|"BIOLAB SANUS FARMACÊUTICA LTDA"|"1/1/2016"|""|"3/31/2016"|"1097401000115"
"90299809"|"ABLOK"|"100 MG COM CT BL AL PLAS INC X 90"|"BIOLAB SANUS FARMACÊUTICA LTDA"|"1/1/2016"|""|"3/31/2016"|"1097401000123"
"90299825"|"ABLOK"|"25 MG COM CT BL AL PLAS INC X 60"|"BIOLAB SANUS FARMACÊUTICA LTDA"|"1/1/2016"|""|"3/31/2016"|"1097401000131"
"90299833"|"ABLOK"|"50 MG COM CT BL AL PLAS INC X 60"|"BIOLAB SANUS FARMACÊUTICA LTDA"|"1/1/2016"|""|"3/31/2016"|"1097401000141"
"90299841"|"ABLOK"|"100 MG COM CT BL AL PLAS INC X 60"|"BIOLAB SANUS FARMACÊUTICA LTDA"|"1/1/2016"|""|"3/31/2016"|"1097401000158"
"90433017"|"ATENOLOL"|"25 MG COM CT BL AL PLAS TRANS X 30"|"BIOLAB SANUS FARMACÊUTICA LTDA"|"8/1/2019"|""|"10/31/2019"|"1097402720022"
"90433025"|"ATENOLOL"|"50 MG COM CT BL AL PLAS TRANS X 30"|"BIOLAB SANUS FARMACÊUTICA LTDA"|"8/1/2019"|""|"10/31/2019"|"1097402720049"
"90433033"|"ATENOLOL"|"100 MG COM CT BL AL PLAS TRANS X 30"|"BIOLAB SANUS FARMACÊUTICA LTDA"|"8/1/2019"|""|"10/31/2019"|"1097402720065"
"90334485"|"ATENOLOL"|"25MG COM CT BL AL PLAS INC X 30"|"BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A"|"6/1/2016"|""|"8/31/2016"|"1558404700046"
"90334493"|"ATENOLOL"|"50MG COM CT BL AL PLAS INC X 30"|"BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A"|"6/1/2016"|""|"8/31/2016"|"1558404700021"
"90334507"|"ATENOLOL"|"100MG COM CT BL AL PLAS INC X 30"|"BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A"|"6/1/2016"|""|"8/31/2016"|"1558404700038"
"90348630"|"ATENEUM"|"100 MG COM CT BL AL PLAS INC X 30"|"BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A"|"10/1/2016"|""|"12/31/2016"|"1558400810033"
"90348648"|"ATENEUM"|"25 MG COM CT BL AL PLAS INC X 30"|"BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A"|"10/1/2016"|""|"12/31/2016"|"1558400810041"
"90348656"|"ATENEUM"|"50 MG COM CT BL AL PLAS INC X 30"|"BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A"|"10/1/2016"|""|"12/31/2016"|"1558400810025"
"90302036"|"ATENOLOL"|"25 MG COM CT BL AL PLAST INC X 30"|"CIMED INDÚSTRIA DE MEDICAMENTOS LTDA"|"1/1/2016"|""|"3/31/2016"|"1438101680013"
"90302044"|"ATENOLOL"|"50 MG COM CT BL AL PLAST INC X 30"|"CIMED INDÚSTRIA DE MEDICAMENTOS LTDA"|"1/1/2016"|""|"3/31/2016"|"1438101680031"
"90045076"|"ATENOLOL"|"100 MG COM CT BL AL PLAS INC X 30 "|"CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA."|"10/10/2012"|""|"8/31/2014"|"1029803420051"
"90045114"|"ATENOLOL"|"50 MG COM CT BL AL PLAS INC X 30 "|"CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA."|"10/10/2012"|""|"8/31/2014"|"1029803420033"
"90052501"|"ATENOLOL"|"100 MG COM CT BL AL PLAS INC X 30"|"EMS S/A"|"10/10/2012"|""|"8/31/2014"|"1023504580099"
"90052544"|"ATENOLOL"|"25 MG COM CT BL AL PLAS INC X 60"|"EMS S/A"|"10/10/2012"|""|"8/31/2014"|"1023504580048"
"90052536"|"ATENOLOL"|"25 MG COM CT BL AL PLAS INC X 30"|"EMS S/A"|"10/10/2012"|""|"8/31/2014"|"1023504580031"
"90052560"|"ATENOLOL"|"50 MG COM CT BL AL PLAS INC X 30"|"EMS S/A"|"10/10/2012"|""|"8/31/2014"|"1023504580064"
"90052510"|"ATENOLOL"|"100 MG COM CT BL AL PLAS INC X 60"|"EMS S/A"|"10/10/2012"|""|"8/31/2014"|"1023504580102"
"90052579"|"ATENOLOL"|"50 MG COM CT BL AL PLAS INC X 60"|"EMS S/A"|"10/10/2012"|""|"8/31/2014"|"1023504580072"
"90080769"|"TELOL"|"50 MG COM CT 30 BL AL PLAS INC X 14 (EMB HOSP)"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"10/10/2012"|""|"8/31/2014"|"1542300330084"
"90279255"|"TELOL"|"25 MG COM CT 3 BL AL PLAS INC X 10"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"12/1/2013"|""|"8/31/2014"|"1542300330017"
"90080777"|"TELOL"|"50 MG COM CT 3 BL AL PLAS INC X 10"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"10/10/2012"|""|"8/31/2014"|"1542300330051"
"90401298"|"TELOL"|"100 MG COM CT BL AL PLAS TRANS PVC X 30"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"3/1/2019"|""|"5/31/2019"|"1542300330092"
"90401964"|"ATENOLOL"|"25 MG COM CT BL AL PLAS TRANS PVC X 30"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"3/1/2019"|""|"5/31/2019"|"1542302680015"
"90401972"|"ATENOLOL"|"25 MG COM CT BL AL PLAS TRANS PVC X 14"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"3/1/2019"|""|"5/31/2019"|"1542302680023"
"90401980"|"ATENOLOL"|"25 MG COM CT BL AL PLAS TRANS PVC X 28"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"3/1/2019"|""|"5/31/2019"|"1542302680031"
"90401999"|"ATENOLOL"|"25 MG COM CT BL AL PLAS TRANS PVC X 420"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"3/1/2019"|""|"5/31/2019"|"1542302680041"
"90402006"|"ATENOLOL"|"25 MG COM CT BL AL PLAS TRANS PVDC X 14"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"3/1/2019"|""|"5/31/2019"|"1542302680139"
"90402014"|"ATENOLOL"|"25 MG COM CT BL AL PLAS TRANS PVDC X 28"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"3/1/2019"|""|"5/31/2019"|"1542302680147"
"90402022"|"ATENOLOL"|"25 MG COM CT BL AL PLAS TRANS PVDC X 30"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"3/1/2019"|""|"5/31/2019"|"1542302680155"
"90402030"|"ATENOLOL"|"25 MG COM CT BL AL PLAS TRANS PVDC X 420"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"3/1/2019"|""|"5/31/2019"|"1542302680163"
"90402049"|"ATENOLOL"|"50 MG COM CT BL AL PLAS TRANS PVC X 30"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"3/1/2019"|""|"5/31/2019"|"1542302680058"
"90402057"|"ATENOLOL"|"50 MG COM CT BL AL PLAS TRANS PVC X 14"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"3/1/2019"|""|"5/31/2019"|"1542302680066"
"90402065"|"ATENOLOL"|"50 MG COM CT BL AL PLAS TRANS PVC X 28"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"3/1/2019"|""|"5/31/2019"|"1542302680074"
"90402073"|"ATENOLOL"|"50 MG COM CT BL AL PLAS TRANS PVC X 420"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"3/1/2019"|""|"5/31/2019"|"1542302680082"
"90402081"|"ATENOLOL"|"50 MG COM CT BL AL PLAS TRANS PVDC X 14"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"3/1/2019"|""|"5/31/2019"|"1542302680171"
"90402090"|"ATENOLOL"|"50 MG COM CT BL AL PLAS TRANS PVDC X 28"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"3/1/2019"|""|"5/31/2019"|"1542302680181"
